doid_id	drugbank_id	disease	drug	category	n_curators	n_resources	compound_id	disease_id
DOID:9074	DB00091	systemic lupus erythematosus	Cyclosporine	DM	3	2	Q367700	Q1485
DOID:9074	DB00250	systemic lupus erythematosus	Dapsone	DM	2	1	Q422226	Q1485
DOID:9074	DB01234	systemic lupus erythematosus	Dexamethasone	DM	1	2	Q422252	Q1485
DOID:9074	DB00741	systemic lupus erythematosus	Hydrocortisone	DM	1	1	Q190875	Q1485
DOID:9074	DB01097	systemic lupus erythematosus	Leflunomide	DM	3	1	Q248550	Q1485
DOID:9074	DB00563	systemic lupus erythematosus	Methotrexate	DM	3	1	Q422232	Q1485
DOID:9074	DB00959	systemic lupus erythematosus	Methylprednisolone	DM	2	3	Q417222	Q1485
DOID:9074	DB00688	systemic lupus erythematosus	Mycophenolate mofetil	DM	3	1	Q4567614	Q1485
DOID:9074	DB00860	systemic lupus erythematosus	Prednisolone	DM	2	2	Q11426176	Q1485
DOID:9074	DB00635	systemic lupus erythematosus	Prednisone	DM	2	4	Q424972	Q1485
DOID:9074	DB00620	systemic lupus erythematosus	Triamcinolone	DM	2	3	Q1074056	Q1485
DOID:9074	DB00945	systemic lupus erythematosus	Acetylsalicylic acid	SYM	1	2	Q18216	Q1485
DOID:9074	DB00321	systemic lupus erythematosus	Amitriptyline	SYM	2	1	Q58397	Q1485
DOID:9074	DB00482	systemic lupus erythematosus	Celecoxib	SYM	2	1	Q408801	Q1485
DOID:9074	DB00996	systemic lupus erythematosus	Gabapentin	SYM	2	1	Q410352	Q1485
DOID:9074	DB00814	systemic lupus erythematosus	Meloxicam	SYM	3	1	Q414028	Q1485
DOID:9074	DB00788	systemic lupus erythematosus	Naproxen	SYM	3	1	Q1215575	Q1485
DOID:9074	DB00230	systemic lupus erythematosus	Pregabalin	SYM	2	1	Q412174	Q1485
DOID:9074	DB00924	systemic lupus erythematosus	Cyclobenzaprine	NOT	2	1	Q5198674	Q1485
DOID:9074	DB00736	systemic lupus erythematosus	Esomeprazole	NOT	2	1	Q553223	Q1485
DOID:9074	DB00158	systemic lupus erythematosus	Folic Acid	NOT	3	1	Q127060	Q1485
DOID:9074	DB00722	systemic lupus erythematosus	Lisinopril	NOT	3	1	Q412208	Q1485
DOID:9074	DB00338	systemic lupus erythematosus	Omeprazole	NOT	3	1	Q422210	Q1485
DOID:418	DB00993	systemic scleroderma	Azathioprine	DM	3	1	Q18939	Q5340515
DOID:418	DB01197	systemic scleroderma	Captopril	DM	2	1	Q421119	Q5340515
DOID:418	DB01097	systemic scleroderma	Leflunomide	DM	3	1	Q248550	Q5340515
DOID:418	DB00722	systemic scleroderma	Lisinopril	DM	2	1	Q412208	Q5340515
DOID:418	DB00563	systemic scleroderma	Methotrexate	DM	3	1	Q422232	Q5340515
DOID:418	DB00764	systemic scleroderma	Mometasone	DM	2	1	Q28208887	Q5340515
DOID:418	DB00688	systemic scleroderma	Mycophenolate mofetil	DM	3	1	Q4567614	Q5340515
DOID:418	DB01024	systemic scleroderma	Mycophenolic acid	DM	3	1	Q420553	Q5340515
DOID:418	DB00806	systemic scleroderma	Pentoxifylline	DM	1	1	Q416331	Q5340515
DOID:418	DB00635	systemic scleroderma	Prednisone	DM	1	1	Q424972	Q5340515
DOID:418	DB00404	systemic scleroderma	Alprazolam	SYM	3	1	Q319877	Q5340515
DOID:418	DB00482	systemic scleroderma	Celecoxib	SYM	2	1	Q408801	Q5340515
DOID:418	DB01166	systemic scleroderma	Cilostazol	SYM	3	1	Q258591	Q5340515
DOID:418	DB01394	systemic scleroderma	Colchicine	SYM	1	1	Q326224	Q5340515
DOID:418	DB00586	systemic scleroderma	Diclofenac	SYM	3	1	Q244408	Q5340515
DOID:418	DB01240	systemic scleroderma	Epoprostenol	SYM	1	1	Q9254396	Q5340515
DOID:418	DB00736	systemic scleroderma	Esomeprazole	SYM	2	1	Q553223	Q5340515
DOID:418	DB00281	systemic scleroderma	Lidocaine	SYM	3	1	Q216935	Q5340515
DOID:418	DB00814	systemic scleroderma	Meloxicam	SYM	3	1	Q414028	Q5340515
DOID:418	DB01233	systemic scleroderma	Metoclopramide	SYM	3	1	Q421095	Q5340515
DOID:418	DB01115	systemic scleroderma	Nifedipine	SYM	2	1	Q39111	Q5340515
DOID:418	DB00338	systemic scleroderma	Omeprazole	SYM	3	1	Q422210	Q5340515
DOID:418	DB00203	systemic scleroderma	Sildenafil	SYM	3	1	Q191521	Q5340515
DOID:418	DB00820	systemic scleroderma	Tadalafil	SYM	2	1	Q424156	Q5340515
DOID:418	DB00797	systemic scleroderma	Tolazoline	SYM	2	1	Q413772	Q5340515
DOID:418	DB00924	systemic scleroderma	Cyclobenzaprine	NOT	2	1	Q5198674	Q5340515
DOID:418	DB00158	systemic scleroderma	Folic Acid	NOT	3	1	Q127060	Q5340515
DOID:418	DB00695	systemic scleroderma	Furosemide	NOT	2	1	Q388801	Q5340515
DOID:418	DB00916	systemic scleroderma	Metronidazole	NOT	2	1	Q169569	Q5340515
DOID:418	DB01017	systemic scleroderma	Minocycline	NOT	3	1	Q415336	Q5340515
DOID:418	DB05389	systemic scleroderma	WF10	NOT	2	1	Q15410177	Q5340515
DOID:418	DB00425	systemic scleroderma	Zolpidem	NOT	3	1	Q218842	Q5340515
DOID:2998	DB00290	testicular cancer	Bleomycin	DM	3	1	Q415571	Q324464
DOID:2998	DB00958	testicular cancer	Carboplatin	DM	3	1	Q415588	Q324464
DOID:2998	DB00291	testicular cancer	Chlorambucil	DM	3	1	Q415939	Q324464
DOID:2998	DB00515	testicular cancer	Cisplatin	DM	3	1	Q412415	Q324464
DOID:2998	DB00970	testicular cancer	Dactinomycin	DM	3	1	Q186127	Q324464
DOID:2998	DB00997	testicular cancer	Doxorubicin	DM	3	1	Q18936	Q324464
DOID:2998	DB00445	testicular cancer	Epirubicin	DM	3	1	Q425122	Q324464
DOID:2998	DB00773	testicular cancer	Etoposide	DM	3	2	Q418817	Q324464
DOID:2998	DB01181	testicular cancer	Ifosfamide	DM	3	1	Q418560	Q324464
DOID:2998	DB00563	testicular cancer	Methotrexate	DM	2	2	Q422232	Q324464
DOID:2998	DB00570	testicular cancer	Vinblastine	DM	3	2	Q282629	Q324464
DOID:3277	DB00104	thymus cancer	Octreotide	DM	2	1	Q419935	Q18555361
DOID:1781	DB00997	thyroid cancer	Doxorubicin	DM	3	2	Q18936	Q826522
DOID:1781	DB00445	thyroid cancer	Epirubicin	DM	3	1	Q425122	Q826522
DOID:1781	DB00398	thyroid cancer	Sorafenib	DM	3	1	Q421136	Q826522
DOID:1781	DB05294	thyroid cancer	Vandetanib	DM	3	1	Q7914515	Q826522
DOID:1781	DB00509	thyroid cancer	Dextrothyroxine	NOT	3	3	Q5268499	Q826522
DOID:1781	DB00451	thyroid cancer	Levothyroxine	NOT	2	3	Q773449	Q826522
DOID:1781	DB00279	thyroid cancer	Liothyronine	NOT	2	1	Q327362	Q826522
DOID:1781	DB01583	thyroid cancer	Liotrix	NOT	2	3	Q6556102	Q826522
DOID:9744	DB00178	type 1 diabetes mellitus	Ramipril	DM	1	1	Q412666	Q124407
DOID:9744	DB00104	type 1 diabetes mellitus	Octreotide	SYM	2	1	Q419935	Q124407
DOID:9744	DB00203	type 1 diabetes mellitus	Sildenafil	SYM	1	1	Q191521	Q124407
DOID:9352	DB00284	type 2 diabetes mellitus	Acarbose	DM	2	1	Q338005	Q3025883
DOID:9352	DB01200	type 2 diabetes mellitus	Bromocriptine	DM	2	2	Q413581	Q3025883
DOID:9352	DB00672	type 2 diabetes mellitus	Chlorpropamide	DM	1	2	Q1075324	Q3025883
DOID:9352	DB01120	type 2 diabetes mellitus	Gliclazide	DM	3	1	Q290001	Q3025883
DOID:9352	DB00222	type 2 diabetes mellitus	Glimepiride	DM	3	4	Q425027	Q3025883
DOID:9352	DB01067	type 2 diabetes mellitus	Glipizide	DM	3	4	Q3108899	Q3025883
DOID:9352	DB01016	type 2 diabetes mellitus	Glyburide	DM	3	4	Q420626	Q3025883
DOID:9352	DB01029	type 2 diabetes mellitus	Irbesartan	DM	1	3	Q947266	Q3025883
DOID:9352	DB08882	type 2 diabetes mellitus	Linagliptin	DM	2	1	Q909745	Q3025883
DOID:9352	DB00678	type 2 diabetes mellitus	Losartan	DM	1	2	Q410074	Q3025883
DOID:9352	DB00331	type 2 diabetes mellitus	Metformin	DM	3	4	Q19484	Q3025883
DOID:9352	DB00491	type 2 diabetes mellitus	Miglitol	DM	2	2	Q772735	Q3025883
DOID:9352	DB00731	type 2 diabetes mellitus	Nateglinide	DM	2	3	Q2254797	Q3025883
DOID:9352	DB01083	type 2 diabetes mellitus	Orlistat	DM	2	1	Q424163	Q3025883
DOID:9352	DB01132	type 2 diabetes mellitus	Pioglitazone	DM	2	1	Q417765	Q3025883
DOID:9352	DB00178	type 2 diabetes mellitus	Ramipril	DM	1	1	Q412666	Q3025883
DOID:9352	DB00912	type 2 diabetes mellitus	Repaglinide	DM	2	4	Q2195995	Q3025883
DOID:9352	DB00412	type 2 diabetes mellitus	Rosiglitazone	DM	2	1	Q424771	Q3025883
DOID:9352	DB01261	type 2 diabetes mellitus	Sitagliptin	DM	3	4	Q419832	Q3025883
DOID:9352	DB00839	type 2 diabetes mellitus	Tolazamide	DM	2	2	Q7814101	Q3025883
DOID:9352	DB01124	type 2 diabetes mellitus	Tolbutamide	DM	2	2	Q414275	Q3025883
DOID:9352	DB00177	type 2 diabetes mellitus	Valsartan	DM	1	1	Q155472	Q3025883
DOID:9352	DB01076	type 2 diabetes mellitus	Atorvastatin	NOT	3	1	Q668093	Q3025883
DOID:9352	DB00641	type 2 diabetes mellitus	Simvastatin	NOT	3	1	Q670131	Q3025883
DOID:9352	DB01273	type 2 diabetes mellitus	Varenicline	NOT	3	1	Q411330	Q3025883
DOID:8577	DB00993	ulcerative colitis	Azathioprine	DM	3	3	Q18939	Q1477
DOID:8577	DB01014	ulcerative colitis	Balsalazide	DM	3	4	Q347337	Q1477
DOID:8577	DB00443	ulcerative colitis	Betamethasone	DM	1	1	Q416132	Q1477
DOID:8577	DB01222	ulcerative colitis	Budesonide	DM	2	1	Q422212	Q1477
DOID:8577	DB00169	ulcerative colitis	Cholecalciferol	DM	2	1	Q139347	Q1477
DOID:8577	DB01234	ulcerative colitis	Dexamethasone	DM	1	1	Q422252	Q1477
DOID:8577	DB00741	ulcerative colitis	Hydrocortisone	DM	1	1	Q190875	Q1477
DOID:8577	DB01033	ulcerative colitis	Mercaptopurine	DM	3	3	Q418529	Q1477
DOID:8577	DB00244	ulcerative colitis	Mesalazine	DM	3	4	Q412479	Q1477
DOID:8577	DB00959	ulcerative colitis	Methylprednisolone	DM	2	1	Q417222	Q1477
DOID:8577	DB00184	ulcerative colitis	Nicotine	DM	2	1	Q12144	Q1477
DOID:8577	DB01250	ulcerative colitis	Olsalazine	DM	3	1	Q347621	Q1477
DOID:8577	DB00860	ulcerative colitis	Prednisolone	DM	1	2	Q11426176	Q1477
DOID:8577	DB00635	ulcerative colitis	Prednisone	DM	2	3	Q424972	Q1477
DOID:8577	DB00795	ulcerative colitis	Sulfasalazine	DM	3	4	Q420035	Q1477
DOID:8577	DB00620	ulcerative colitis	Triamcinolone	DM	2	2	Q1074056	Q1477
DOID:8577	DB00537	ulcerative colitis	Ciprofloxacin	NOT	2	1	Q256602	Q1477
DOID:8577	DB00158	ulcerative colitis	Folic Acid	NOT	3	1	Q127060	Q1477
DOID:11054	DB00958	urinary bladder cancer	Carboplatin	DM	3	2	Q415588	Q504775
DOID:11054	DB00515	urinary bladder cancer	Cisplatin	DM	3	1	Q412415	Q504775
DOID:11054	DB00997	urinary bladder cancer	Doxorubicin	DM	3	2	Q18936	Q504775
DOID:11054	DB00445	urinary bladder cancer	Epirubicin	DM	3	1	Q425122	Q504775
DOID:11054	DB00773	urinary bladder cancer	Etoposide	DM	3	1	Q418817	Q504775
DOID:11054	DB00544	urinary bladder cancer	Fluorouracil	DM	3	1	Q238512	Q504775
DOID:11054	DB00441	urinary bladder cancer	Gemcitabine	DM	3	1	Q414143	Q504775
DOID:11054	DB00563	urinary bladder cancer	Methotrexate	DM	3	1	Q422232	Q504775
DOID:11054	DB00305	urinary bladder cancer	Mitomycin	DM	3	2	Q19856779	Q504775
DOID:11054	DB04572	urinary bladder cancer	Thiotepa	DM	3	1	Q416507	Q504775
DOID:11054	DB00385	urinary bladder cancer	Valrubicin	DM	3	2	Q7912593	Q504775
DOID:363	DB00958	uterine cancer	Carboplatin	DM	3	1	Q415588	Q1209744
DOID:363	DB00970	uterine cancer	Dactinomycin	DM	3	1	Q186127	Q1209744
DOID:363	DB00997	uterine cancer	Doxorubicin	DM	3	1	Q18936	Q1209744
DOID:363	DB00445	uterine cancer	Epirubicin	DM	3	1	Q425122	Q1209744
DOID:363	DB00773	uterine cancer	Etoposide	DM	3	1	Q418817	Q1209744
DOID:363	DB00603	uterine cancer	Medroxyprogesterone Acetate	DM	2	1	Q2823834	Q1209744
DOID:363	DB00396	uterine cancer	Progesterone	DM	2	1	Q26963	Q1209744
DOID:363	DB00917	uterine cancer	Dinoprostone	NOT	3	1	Q416554	Q1209744
DOID:363	DB00783	uterine cancer	Estradiol	NOT	2	1	Q422416	Q1209744
DOID:363	DB01005	uterine cancer	Hydroxyurea	NOT	2	1	Q212272	Q1209744
DOID:12306	DB00553	vitiligo	Methoxsalen	DM	3	1	Q408570	Q180152
DOID:12306	DB00600	vitiligo	Monobenzone	SYM	2	1	Q2768526	Q180152
