compound_id	compound_name	treats	palliates	total_edges
Q15633976	hydroxyflutamide	0	0	1
Q175901	hydroxyprogesterone	3	0	3
Q212272	hydroxyurea	12	0	14
Q421937	hydroxyzine	1	0	2
Q166825	ibandronic acid	0	0	1
Q5984345	ibodutant	0	0	1
Q5984881	ibrutinib	0	0	3
Q261167	ibudilast	0	0	5
Q186969	ibuprofen	8	0	13
Q3791612	ibutilide	1	0	39
Q21099561	icomucret	0	0	1
Q16868421	icotinib	0	0	1
Q855545	idalopirdine	0	0	2
Q1063862	idarubicin	4	0	4
Q5908266	idelalisib	0	0	4
Q418560	ifosfamide	11	0	11
Q4199443	iloperidone	1	0	4
Q177094	imatinib	0	0	1
Q27114666	imatinib mesylate	3	0	3
Q6003936	imetit	0	0	2
Q1041804	imidapril	0	0	1
Q425152	imipenem anhydrous	3	0	3
Q58396	imipramine	3	0	12
Q423417	imiquimod	2	0	3
Q6007727	impromidine	0	0	4
Q422724	inamrinone	2	0	4
Q425654	indacaterol	0	0	2
Q1078392	indapamide	4	0	4
Q4138049	indigane	0	0	1
Q425490	indinavir anhydrous	2	0	11
Q6024927	indiplon	0	0	1
Q1094	indium	0	0	47
Q418679	indium antimonide	0	0	2
Q418583	indium arsenide	0	0	1
Q415500	indium chloride	0	0	1
Q2618059	indium gallium arsenide	0	0	2
Q6025169	indium hydroxide	0	0	1
Q4202651	indium monoiodide	0	0	1
Q4321583	indium nitrate	0	0	1
Q424955	indium oxide	0	0	1
Q416291	indium phosphide	0	0	1
Q2331023	indium sulfate	0	0	1
Q4096881	indium tribromide	0	0	1
Q15628085	indium(3+) perchlorate	0	0	1
Q4493207	indium(III) fluoride	0	0	1
Q409231	indomethacin	6	0	10
Q408963	indoramin	0	0	3
Q426386	ingenol mebutate	0	0	5
Q407997	inositol	0	0	2
Q407654	iodide ion	0	0	2
Q17350422	iododisilane	0	0	1
Q5276473	iodoquinol	2	0	2
Q1672108	iopanoic acid	1	0	1
Q6065448	ipsapirone	0	0	1
Q947266	irbesartan	1	0	3
Q877	iridium	0	0	43
Q420934	iridium hexafluoride	0	0	1
Q4332822	iridium sesquioxide	0	0	1
Q4498214	iridium tetrachloride	0	0	1
Q418647	iridium trichloride	0	0	1
Q2356808	iridium(IV) fluoride	0	0	1
Q1089197	iridium(V) fluoride	0	0	1
Q780286	iridosmine	0	0	1
Q412197	irinotecan	8	0	31
Q15628106	iron vanadate	0	0	1
Q223093	isobutylmethylxanthine	0	0	1
Q415062	isobutyric acid	0	0	2
Q409595	isocarboxazid	1	0	39
Q17320479	isocyanatosilane	0	0	1
Q15632694	isocyanatotrimethylsilane	0	0	1
Q413918	isoflurane	2	0	2
Q384993	isoflurophate	2	0	2
Q6085784	isoguvacine	0	0	9
Q423169	isoniazid	1	0	2
Q15239768	isonipecotic acid	0	0	9
Q17320469	isoselenocyanatosilane	0	0	2
Q1243800	isosorbide	3	0	3
Q2394106	isospaglumic acid	0	0	1
Q17320470	isothiocyanatosilane	0	0	1
Q287029	isotretinoin	3	0	3
Q414873	isradipine	1	0	3
Q905783	istradefylline	0	0	4
Q425729	ivabradine	0	0	3
Q6095693	ivacaftor	0	0	1
Q11711607	ixabepilone	0	0	1
Q20948663	ixazomib	0	0	1
Q12745583	j-113397	0	0	1
Q6109176	jhw-015	0	0	1
Q7907646	jnj-10191584	0	0	1
Q6108574	jnj-5207852	0	0	1
Q3156953	jq1	0	0	2
Q6109058	jtc-801 free base	0	0	1
Q2398786	kallidin	0	0	2
Q421951	kanamycins	1	0	3
Q243547	ketamine	0	0	4
Q415997	ketanserin	0	0	15
Q409192	ketoprofen	2	0	6
Q2014797	ketorolac	0	0	3
Q27107089	ketorolac tromethamine	1	0	1
Q2458673	ketotifen	0	0	1
Q18386454	kn-62	0	0	1
Q888	krypton	0	0	1
Q411652	krypton difluoride	0	0	2
Q642217	kynurenic acid	0	0	1
Q958087	labetalol	4	0	7
Q420077	lacosamide	0	0	1
Q422631	lamivudine	2	0	2
Q410346	lamotrigine	3	0	4
Q1804824	lanepitant	0	0	1
Q254296	lansoprazole	6	0	7
Q17333052	lanthanum selenate	0	0	1
Q17315692	lanthanum stibane	0	0	1
Q420323	lapatinib	0	0	2
Q6493750	lasmiditan	0	0	1
Q644675	lasofoxifene	0	0	2
Q634959	latanoprost	2	0	3
Q422627	lauric acid	0	0	1
Q6505756	lazabemide	0	0	1
Q4300389	lead molybdate	0	0	1
Q410026	lead selenide	0	0	1
Q425263	lead telluride	0	0	1
Q248550	leflunomide	1	0	2
Q6523413	lenvatinib	0	0	2
Q27158839	lenvatinib mesylate	1	0	1
Q6531771	lestaurtinib	0	0	1
Q194974	letrozole	1	0	2
Q907160	leuprolide	9	0	10
Q6534827	levallorphan	0	0	1
Q417097	levamisole	1	0	1
Q6535758	levobetaxolol	0	0	2
Q408556	levobunolol	2	0	5
Q2240116	levocabastine	2	0	2
Q421091	levocetirizine	0	0	1
Q300989	levodopa	1	0	2
Q424193	levofloxacin anhydrous	10	0	10
Q192464	levoleucovorin	1	0	1
Q417204	levomepromazine	1	0	1
Q6535776	levomethadone	0	0	3
Q27287577	levomethadyl	1	0	1
Q6535779	levomilnacipran	0	0	3
Q2579108	levorphanol	0	0	2
Q1452256	levosulpiride	0	0	3
Q773449	levothyroxine	6	0	9
Q216935	lidocaine	3	0	4
Q3832559	linaclotide	0	0	1
Q909745	linagliptin	1	0	2
Q423428	lincomycin	1	0	1
Q282003	lindane	2	0	2
Q411377	linezolid	2	0	2
Q6554172	linifanib	0	0	11
Q407426	linoleic acid	0	0	6
Q256502	linolenic acid	4	0	6
Q6554730	linopirdine	0	0	3
Q327362	liothyronine	6	0	8
Q412208	lisinopril anhydrous	2	0	2
Q424446	lisuride	0	0	16
Q152763	lithium cation	4	0	4
Q422930	lithium chloride	0	0	1
Q409319	lithium fluoride	0	0	1
Q219037	lithium hexamethyldisilazide	0	0	1
Q2443527	lithium molybdate	0	0	1
Q424481	lithium niobate	0	0	1
Q18211659	lithium selenate	0	0	1
Q18211663	lithium selenite	0	0	1
Q410458	lithium tantalate	0	0	1
Q17361161	lithium tetrahydridogallate	0	0	1
Q3323035	lithocholic acid	0	0	3
Q6659958	lixivaptan	0	0	1
Q6666510	lodoxamide	2	0	2
Q368941	lofepramine	0	0	2
Q203618	lomefloxacin	2	0	2
Q415378	lomustine	7	0	7
Q3258910	lonafarnib	0	0	3
Q423751	loperamide	2	0	3
Q422585	lopinavir	2	0	13
Q979521	loracarbef anhydrous	5	0	5
Q424049	loratadine	2	0	4
Q408265	lorazepam	5	0	6
Q340139	lorcaserin	0	0	3
Q12745785	lorglumide	0	0	1
Q410074	losartan	2	0	3
Q6683687	losmapimod	0	0	1
Q417740	lovastatin	3	0	24
Q58614	loxapine	2	0	10
Q6695342	lubiprostone	0	0	1
Q413744	lumiracoxib	0	0	1
Q416992	lurasidone	0	0	3
Q6706607	luzindole	0	0	2
Q6460405	ly-156735	0	0	2
Q4042503	ly-294002	0	0	7
Q12064249	ly-300168	0	0	4
Q6460421	ly-320135	0	0	1
Q415837	lysergic acid	0	0	1
Q23118	lysergide	0	0	5
Q6710130	lysergol	0	0	3
Q2823281	lysophosphatidic acid	0	0	8
Q286112	m-chlorophenylpiperazine	0	0	5
Q6724151	macitentan	0	0	2
Q3843044	mafenide	1	0	1
Q407931	magnesium carbonate	2	0	2
Q18212208	magnesium formate dihydrate	0	0	1
Q407548	magnesium hydroxide	9	0	9
Q4300387	magnesium molybdate	0	0	1
Q411014	magnesium nitrate	0	0	1
Q18211728	magnesium selenide	0	0	1
Q18211730	magnesium selenite	0	0	1
Q17374115	magnesium silicate	0	0	1
Q288266	magnesium sulfate anhydrous	1	0	1
Q17375284	magnesium telluride	0	0	1
Q836952	magnesium trisilicate anhydrous	2	0	2
Q423005	malathion	1	0	1
Q190143	malic acid	0	0	1
Q17375357	manganese selenate	0	0	1
Q15426200	manganese selenide	0	0	1
Q4291638	manganese silicate	0	0	1
Q407646	mannitol	3	0	3
Q1890796	mannitol hexanitrate	4	0	4
Q418361	maprotiline	6	0	7
Q421369	maraviroc	4	0	5
Q1907109	masitinib	0	0	3
Q6783851	masoprocol	1	0	1
Q255680	mazindol	1	0	3
Q422194	mebendazole	3	0	3
Q3332124	mecamylamine	3	0	9
Q418011	mechlorethamine	3	0	4
Q7392763	meclinertant	0	0	2
Q386441	meclizine	2	0	3
Q27887916	meclocycline sulfosalicylate	1	0	1
Q2823284	meclofenamic acid	1	0	3
Q27279835	medronate disodium	1	0	1
Q2823834	medroxyprogesterone acetate	1	0	1
Q6807292	medrysone	2	0	2
Q284321	mefenamic acid	1	0	6
Q410513	megestrol	2	0	2
Q288875	meglumine	2	0	2
Q180912	melatonin	0	0	3
Q414028	meloxicam	1	0	4
Q2298283	melphalan	5	0	5
Q192430	menadiol	2	0	2
Q192471	menadione	2	0	2
Q55434	meperidine	0	0	8
Q1175385	mephenytoin	2	0	2
Q411697	mephobarbital	2	0	2
Q418351	meprobamate	1	0	1
Q418529	mercaptopurine anhydrous	3	0	3
Q418720	mercuric acetate	0	0	1
Q20986200	mercuric arsenate	0	0	1
Q172925	mercuric bromide	0	0	1
Q143200	mercuric chloride	0	0	1
Q20986206	mercuric dichromate	0	0	1
Q172914	mercuric fluoride	0	0	1
Q414632	mercuric iodide	0	0	1
Q417086	mercuric nitrate	0	0	1
Q20979792	mercuric potassium cyanide	0	0	1
Q261261	mercuric sulfate	0	0	1
Q416035	mercuric thiocyanate	0	0	1
Q172498	mercurous bromide	0	0	1
Q18234760	mercurous chlorate	0	0	1
Q172422	mercurous fluoride	0	0	1
Q60154	mercurous iodide	0	0	1
Q419761	mercurous nitrate dihydrate	0	0	1
Q417095	mercurous sulfate	0	0	1
Q925	mercury	0	0	87
Q21001751	mercury arsenide	0	0	1
Q257127	mercury dicyanide	0	0	1
Q309033	mercury fulminate	0	0	1
Q417211	mercury selenide	0	0	2
Q174727	mercury(II) oxide	0	0	1
Q179518	mercury(II) sulfide	0	0	1
Q421670	meropenem anhydrous	4	0	4
Q412479	mesalamine	4	0	5
Q6821618	mesoridazine	2	0	45
Q6822173	mesulergine	0	0	5
Q416473	metaproterenol	2	0	3
Q6823517	metergoline	0	0	10
Q19484	metformin	0	0	3
Q179996	methadone	1	0	44
Q191924	methamphetamine	3	0	8
Q1149099	methazolamide	3	0	8
Q6665709	methdilazine	4	0	4
Q71969	methenamine	3	0	3
Q27283414	methenamine hippurate	2	0	2
Q27264316	methenamine mandelate	2	0	2
Q409262	methicillin	3	0	3
Q419663	methimazole	3	0	4
Q6593527	methimepip	0	0	2
Q411456	methocarbamol	1	0	2
Q18344124	methoctramine free base	0	0	5
Q422232	methotrexate	16	0	19
Q685119	methoxamine	0	0	3
Q408570	methoxsalen	4	0	4
Q906414	methsuximide	1	0	1
Q6823919	methyclothiazide	4	0	4
Q5205608	methyl 6,7-dimethoxy-4-ethyl-β-carboline-3-carboxylate	0	0	4
Q410431	methyl isocyanate	0	0	1
Q412621	methyldopa anhydrous	1	0	1
Q424477	methylergonovine	0	0	19
Q903881	methylglyoxal	0	0	1
Q21010649	methylmercury chloride	0	0	1
Q414075	methylmercury(1+)	0	0	1
Q411515	methylnaltrexone	0	0	3
Q422112	methylphenidate	3	0	10
Q417222	methylprednisolone	5	0	6
Q421768	methyltestosterone	3	0	4
Q424442	methysergide	0	0	10
Q6593346	metipranolol	1	0	1
Q6824116	metirosine	1	0	1
Q6824154	metitepine	0	0	11
Q421095	metoclopramide	3	0	4
Q20817012	metocurine iodide	1	0	1
Q1169561	metolazone	4	0	5
Q409468	metoprolol	4	0	6
Q3333717	metribolone	0	0	1
Q169569	metronidazole	6	0	7
Q821641	metyrapone	0	0	1
Q414407	mevastatin	0	0	1
Q420377	mexiletine	1	0	3
Q3307752	mezlocillin	3	0	3
Q3272916	mg-132	0	0	1
Q416701	mianserin	0	0	8
Q6827783	mibefradil	1	0	10
Q6827784	mibolerone	0	0	1
Q410534	miconazole	6	0	9
Q423071	midazolam	2	0	2
Q6842945	midostaurin	0	0	1
Q411240	mifepristone	4	0	8
Q27275527	migalastat hydrochloride	1	0	1
Q772735	miglitol	0	0	2
Q425911	miglustat	0	0	1
Q6850472	milameline	0	0	4
Q847399	milrinone	1	0	5
Q415336	minocycline	3	0	3
Q2823280	minodronic acid	0	0	2
Q424165	minoxidil	2	0	4
Q3702534	mirabegron	0	0	3
Q5013646	miridesap	0	0	1
Q421930	mirtazapine	1	0	6
Q416025	misoprostol	0	0	3
Q19856779	mitomycin	4	0	4
Q417465	mitotane	2	0	4
Q239426	mitoxantrone	6	0	7
Q6716391	mk-0249	0	0	4
Q15124168	mk-212	0	0	3
Q424869	mocetinostat	0	0	3
Q421934	moclobemide	0	0	2
Q410441	modafinil	3	0	3
Q2291605	moexipril	2	0	2
Q593166	molindone	2	0	4
Q1053	molybdenum	0	0	83
Q424257	molybdenum disulfide	0	0	1
Q411592	molybdenum hexafluoride	0	0	1
Q2615924	molybdenum pentachloride	0	0	1
Q4493212	molybdenum pentafluoride	0	0	1
Q4332833	molybdenum sesquioxide	0	0	1
Q2350349	molybdenum tetrachloride	0	0	1
Q4332902	molybdenum tetrafluoride oxide	0	0	1
Q4498220	molybdenum trichloride	0	0	1
Q4493213	molybdenum trifluoride	0	0	1
Q416416	molybdenum trioxide	0	0	1
Q415673	molybdenum(IV) oxide	0	0	1
Q412950	molybdic acid	0	0	1
Q252602	momelotinib	0	0	3
Q415049	monobasicpotassium phosphate	0	0	1
Q2768526	monobenzone	1	0	1
Q417767	montelukast	1	0	2
Q418224	morin	0	0	1
Q81225	morphine	0	0	3
Q68566	mosapride	0	0	1
Q6917202	motesanib	0	0	3
Q424940	moxifloxacin	8	0	45
Q12746116	mozavaptan	0	0	3
Q6930896	mubritinib	0	0	1
Q413578	mupirocin	1	0	1
Q407952	muscarine	0	0	2
Q412504	muscimol	0	0	9
Q4567614	mycophenolate mofetil	1	0	3
Q420553	mycophenolic acid	0	0	2
Q15628176	myo-Inositol	0	0	1
Q6948247	myriocin	0	0	2
Q422658	myristic acid	0	0	2
Q20817018	myristyl sulfate	1	0	1
Q425207	nabumetone	2	0	3
Q424952	nadolol	3	0	6
Q6958145	nafadotride	0	0	3
Q15409374	nafamostat	0	0	7
Q1638852	nafcillin	5	0	5
Q425867	nafronyl	1	0	1
Q413586	naftifine	2	0	2
Q277979	nalbuphine	0	0	3
Q6960874	nalfurafine	0	0	1
Q281082	nalidixic acid	1	0	1
Q4353252	nalmefene	1	0	4
Q2622916	nalorphine	0	0	3
Q282902	naloxone	2	0	5
Q409587	naltrexone	3	0	6
Q12746295	naltriben	0	0	3
Q3743642	naltrindole	0	0	3
Q421709	nandrolone	2	0	3
Q415433	naphazoline	2	0	2
Q1215575	naproxen	7	0	10
Q421315	naratriptan	0	0	5
Q418469	naringin	0	0	1
Q248466	natamycin	11	0	11
Q18002993	navitoclax	0	0	2
Q416706	nedocromil	2	0	2
Q416632	nefazodone	2	0	14
Q423366	nelfinavir	2	0	13
Q6989992	nelivaptan	0	0	4
Q6991226	nemonapride	0	0	2
Q1388	neodymium	0	0	68
Q17455907	neodymium arsenide	0	0	1
Q409903	neodymium chloride	0	0	1
Q17488722	neodymium formate	0	0	1
Q17447352	neodymium oxalate	0	0	1
Q424466	neodymium oxide	0	0	1
Q17488706	neodymium selenate	0	0	2
Q18211916	neodymium selenide	0	0	2
Q17488721	neodymium silicate	0	0	2
Q18212190	neodymium telluride	0	0	2
Q18211889	neodymium triacetate	0	0	1
Q16854884	neodymium(II) iodide	0	0	1
Q1361951	neodymium(III) fluoride	0	0	1
Q17563007	neodymium(III) hexacyanoferrate(III)	0	0	1
Q1452045	neodymium(III) iodide	0	0	1
Q17488712	neodymium(III) selenite	0	0	2
Q410546	neostigmine	2	0	3
Q18746342	nepadutant	0	0	1
Q6593941	nepicastat	0	0	1
Q1105	neptunium	0	0	91
Q1977868	neptunium(III) bromide	0	0	1
Q1977871	neptunium(III) chloride	0	0	1
Q1977872	neptunium(III) fluoride	0	0	1
Q1977874	neptunium(III) iodide	0	0	1
Q1977879	neptunium(IV) bromide	0	0	1
Q1977880	neptunium(IV) chloride	0	0	1
Q1977882	neptunium(IV) fluoride	0	0	1
Q1977884	neptunium(V) fluoride	0	0	1
Q1977886	neptunium(VI) fluoride	0	0	1
Q6995920	neratinib	0	0	2
Q6999822	netoglitazone	0	0	1
Q19598139	netupitant	0	0	1
Q263713	nevirapine	2	0	2
Q134658	niacin	2	0	5
Q192423	niacinamide	1	0	1
Q27265552	niacinamide hydriodide	1	0	1
Q729213	nicardipine	1	0	2
Q744	nickel	0	0	86
Q899422	nickel acetate	0	0	1
Q18212121	nickel ammonium sulfate hexahydrate	0	0	1
Q18002870	nickel bis(benzenesulphonate)	0	0	1
Q15425781	nickel boride	0	0	1
Q419684	nickel bromide	0	0	1
Q417856	nickel carbonate	0	0	1
Q18002958	nickel carbonate hydroxide	0	0	1
Q414537	nickel carbonyl	0	0	1
Q29397	nickel chloride	0	0	1
Q2142336	nickel chromate	0	0	1
Q4505499	nickel cyanide	0	0	1
Q4138047	nickel dihydride	0	0	1
Q18002872	nickel dipotassium disulfate	0	0	1
Q416623	nickel fluoride	0	0	1
Q18002874	nickel formate	0	0	1
Q414637	nickel hydroxide	0	0	1
Q425274	nickel nitrate	0	0	1
Q18002891	nickel oleate	0	0	1
Q18212003	nickel oxalate	0	0	1
Q18212007	nickel perchlorate	0	0	1
Q4456691	nickel potassium cyanide	0	0	1
Q15915537	nickel potassium fluoride	0	0	1
Q18212009	nickel selenate	0	0	2
Q7028298	nickel selenide	0	0	2
Q419873	nickel sesquioxide	0	0	1
Q411337	nickel sulfate	0	0	1
Q18002898	nickel sulfite	0	0	1
Q7028230	nickel(II) acetylacetonate	0	0	1
Q15628130	nickel(II) hexacyanoferrate(II)	0	0	1
Q421443	nickel(II) iodide	0	0	1
Q411221	nickel(II) oxide	0	0	1
Q1985595	nickel(II) sulfide	0	0	1
Q4457911	nickel(II) thiocyanate	0	0	1
Q15425778	nickel(II) titanate	0	0	1
Q4162396	nickel(IV) sulfide	0	0	1
Q418054	nickelocene	0	0	1
Q418523	niclosamide	1	0	2
Q862989	nicorandil	0	0	1
Q39111	nifedipine	1	0	11
Q304285	niflumic acid	0	0	6
Q412327	nilotinib	0	0	1
Q3877030	nilutamide	3	0	4
Q20994	nimesulide	0	0	2
Q421429	nimodipine	0	0	2
Q15149723	nintedanib	0	0	9
Q1046	niobium	0	0	75
Q2348776	niobium carbide	0	0	1
Q4498222	niobium chloride	0	0	1
Q408470	niobium dioxide	0	0	1
Q18170423	niobium thiobromide	0	0	1
Q4493216	niobium trifluoride	0	0	1
Q4445861	niobium(IV) disulphide	0	0	1
Q6343309	niobium(IV) fluoride	0	0	1
Q2698748	niobium(V) fluoride	0	0	1
Q3342150	nisoldipine	1	0	2
Q906885	nisoxetine	0	0	1
Q2943789	nitazoxanide	2	0	2
Q3877355	nitisinone	1	0	1
Q182168	nitrate ion	0	0	1
Q416584	nitrendipine	0	0	2
Q207843	nitric oxide	2	0	2
Q7041453	nitroarginine	0	0	3
Q162867	nitroglycerin	5	0	5
Q1188290	nizatidine	8	0	8
Q4327722	nociceptin	0	0	1
Q409948	nomifensine	0	0	2
Q5264612	norclozapine	0	0	1
Q186242	norepinephrine	0	0	7
Q421352	norethindrone	6	0	7
Q5659069	norethynodrel	2	0	2
Q3069482	norfenfluramine	0	0	1
Q417897	norfloxacin	7	0	7
Q7452012	norfluoxetine	0	0	1
Q7051181	norgestimate	1	0	1
Q414226	norharman	0	0	1
Q61387	nortriptyline	3	0	11
Q15708271	obeticholic acid	0	0	1
Q15633971	ocaperidone	0	0	3
Q2013712	ocinaplon	0	0	4
Q424979	octopamine	0	0	1
Q2014070	odanacatib	0	0	3
Q411447	ofloxacin	15	0	15
Q201872	olanzapine	3	0	14
Q7083106	olaparib	1	0	3
Q4370	oleamide	0	0	1
Q418628	oleanolic acid	0	0	1
Q7086404	oleic monoethanolamide	0	0	3
Q402613	oleocanthal	0	0	1
Q421156	olmesartan	2	0	2
Q7088466	olodaterol	0	0	1
Q3267092	olopatadine	2	0	2
Q21098979	omarigliptin	0	0	1
Q422210	omeprazole	7	0	10
Q410011	ondansetron	1	0	39
Q424163	orlistat	1	0	4
Q3292273	orphenadrine	1	0	1
Q15725543	orthoclase	0	0	1
Q425172	orthotelluric acid	0	0	1
Q7105703	osanetant	0	0	3
Q21506464	osimertinib	0	0	1
Q418725	oxacillin	5	0	5
Q682497	oxamniquine	1	0	1
Q420859	oxandrolone	1	0	1
Q1749609	oxaprozin	3	0	6
Q412299	oxazepam	2	0	2
Q176301	oxcarbazepine	2	0	2
Q3359058	oxiconazole	3	0	3
Q3324838	oxiglutatione	0	0	1
Q306140	oxogluric acid	0	0	1
Q676896	oxotremorine	0	0	4
Q518114	oxybenzone	1	0	1
Q1060922	oxybutynin	2	0	7
Q417813	oxymetazoline	1	0	10
Q420864	oxymetholone	1	0	1
Q7116109	oxyphenonium bromide	1	0	1
Q411646	oxytetracycline anhydrous	4	0	4
Q169960	oxytocin	1	0	5
Q99374	p-coumaric acid	0	0	1
Q423762	paclitaxel	5	0	7
Q3888693	pacritinib	0	0	4
Q15269707	palbociclib	0	0	2
Q423292	paliperidone	1	0	1
Q1089	palladium	0	0	70
Q419904	palladium dichloride	0	0	1
Q4138108	palladium hydroxide	0	0	1
Q416480	palladium nitrate	0	0	1
Q421063	palladium oxide	0	0	1
Q6343207	palladium(II) acetate	0	0	1
Q2112049	palladium(II) acetylacetonate	0	0	1
Q2332385	palladium(II) bromide	0	0	1
Q4493224	palladium(II) fluoride	0	0	1
Q29588	palladium(II,IV) fluoride	0	0	1
Q2159860	palmidrol	0	0	2
Q15708269	palovarotene	0	0	1
Q7129023	pamabrom	1	0	1
Q627499	pamidronic acid	2	0	2
Q411413	pamoic acid	0	0	1
Q424297	pancuronium	0	0	1
Q7131441	panobinostat	0	0	8
Q286846	pantoprazole	5	0	6
Q410374	papaverine	5	0	5
Q424342	paraldehyde	2	0	2
Q155746	paricalcitol	1	0	2
Q415625	paromomycin	2	0	2
Q408471	paroxetine	6	0	12
Q167934	pathogen	0	0	16
Q15426668	patidegib	0	0	1
Q7157043	pazopanib	0	0	7
Q415220	pemetrexed	0	0	2
Q7162004	pemirolast	2	0	2
Q419008	pemoline	2	0	2
Q944244	penbutolol	2	0	2
Q420364	penciclovir	1	0	1
Q258450	penicillin g	1	0	1
Q27288139	penicillin g benzathine	1	0	1
Q27089370	penicillin g potassium	1	0	1
Q13026783	penicillin g procaine	2	0	2
Q27122736	penicillin g sodium	1	0	1
Q27107637	penicillin v potassium	4	0	4
Q4202673	pentaiodotantalum	0	0	1
Q416206	pentamidine	5	0	42
Q409632	pentobarbital	1	0	1
Q425470	pentostatin	1	0	2
Q416331	pentoxifylline	11	0	12
Q413677	perflunafene	0	0	1
Q23003533	perfluoro-N-(4-methylcyclohexyl)piperidine	0	0	1
Q415752	pergolide	2	0	16
Q3117895	perillaldehyde	0	0	1
Q277785	perindopril	2	0	2
Q410407	permanganate ion	0	0	1
Q411635	permethrin	2	0	2
Q6590349	perospirone	0	0	3
Q423520	perphenazine	6	0	12
Q7119045	pf-04457845	0	0	1
Q3742404	phenacemide	1	0	1
Q407324	phencyclidine	0	0	4
Q1747559	phenelzine	1	0	46
Q407411	phenethylamine	0	0	1
Q6583284	phenindamine	1	0	1
Q1640947	phenindione	0	0	1
Q656259	pheniramine	1	0	1
Q3329406	phenmetrazine	1	0	1
Q407241	phenobarbital	4	0	5
Q419824	phenoxybenzamine	4	0	5
Q999805	phensuximide	1	0	1
Q418157	phentermine	1	0	6
Q420360	phentolamine	3	0	9
Q421342	phenylbutazone	0	0	2
Q421910	phenylephrine	4	0	6
Q27270210	phenylpropanolamine hydrochloride	2	0	2
Q7181443	phenyltoloxamine	1	0	1
Q410400	phenytoin	3	0	5
Q2268463	phloretin	0	0	3
Q413105	phlorizin	0	0	2
Q177811	phosphate ion	0	0	9
Q3138518	phosphatidyl (3,5) inositol biphosphate	0	0	3
Q7189490	physalaemin	0	0	1
Q410595	physostigmine	1	0	3
Q75884	piboserod	0	0	2
Q416602	picrotoxin	0	0	23
Q411461	pilocarpine	2	0	7
Q409583	pimagedine	0	0	1
Q7194603	pimavanserin	0	0	1
Q417489	pimecrolimus	1	0	1
Q144085	pimozide	5	0	49
Q418101	pindolol	2	0	7
Q417765	pioglitazone	0	0	2
Q415118	pipamperone	0	0	5
Q3905512	piperacetazine	1	0	1
Q423787	piperacillin anhydrous	2	0	2
Q414501	piperine	0	0	1
Q420891	piperonyl butoxide	2	0	2
Q15366704	pipobroman	2	0	2
Q567927	pipotiazine	0	0	1
Q410069	piracetam	0	0	4
Q1236526	pirbuterol	1	0	1
Q419550	pirenzepine	0	0	5
Q3905617	piretanide	0	0	2
Q413976	piribedil	0	0	8
Q7198008	pirinixic acid	0	0	1
Q4363248	pirlindole	0	0	1
Q408676	piroxicam	3	0	6
Q426044	pitolisant	0	0	4
Q413784	pizotyline	0	0	1
Q7119490	pk-11195	0	0	1
Q905835	plerixafor	0	0	3
Q2550553	plumbagin	0	0	2
Q1102	plutonium	0	0	45
Q408422	plutonium hexafluoride	0	0	1
Q3027892	plutonium hydride	0	0	1
Q2099796	plutonium(III) bromide	0	0	1
Q421272	plutonium(III) chloride	0	0	1
Q408403	plutonium(III) fluoride	0	0	1
Q2099802	plutonium(III) iodide	0	0	1
Q413258	plutonium(IV) oxide	0	0	1
Q421193	podofilox	1	0	1
Q417013	polane	0	0	1
Q979	polonium	0	0	17
Q7225951	polonium trioxide	0	0	1
Q4332854	polonium(IV) oxide	0	0	1
Q211171	polychlorinated biphenyls	0	0	1
Q7227099	polythiazide	4	0	4
Q198728	ponatinib	0	0	4
Q409199	potassium acetate	1	0	1
Q410529	potassium bicarbonate	1	0	1
Q21091971	potassium cation	0	0	1
Q184630	potassium chloride	1	0	1
Q419921	potassium citrate anhydrous	1	0	1
Q192470	potassium cyanide	0	0	2
Q1122870	potassium gluconate	1	0	1
Q7234706	potassium heptafluorotantalate	0	0	1
Q4134938	potassium hexafluorosilicate	0	0	1
Q132298	potassium hydroxide	0	0	1
Q416649	potassium mercuric iodide	0	0	1
Q190865	potassium permanganate	0	0	1
Q15627913	potassium selenate	0	0	1
Q15627915	potassium selenide	0	0	1
Q15627919	potassium stannate	0	0	1
Q15630566	potassium tellurate	0	0	1
Q15630020	potassium telluride	0	0	1
Q3983056	potassium tellurite	0	0	1
Q18344027	pracinostat	0	0	4
Q7237376	practolol	0	0	1
Q637059	pralatrexate	0	0	1
Q2735334	pralidoxime	0	0	1
Q421304	pramipexole	2	0	4
Q1240076	pramoxine	2	0	2
Q7238392	pranlukast	0	0	2
Q1240093	pravastatin	3	0	5
Q2149443	prazepam	3	0	3
Q424145	praziquantel	3	0	3
Q425296	prazosin	3	0	9
Q4376623	prednicarbate	4	0	4
Q3837481	prednienic acid	7	0	7
Q11426176	prednisolone	11	0	13
Q424972	prednisone	11	0	12
Q7239912	pregnenolone sulfate	0	0	5
Q7240024	preladenant	0	0	4
Q7240518	prenalterol	0	0	1
Q419834	primaquine	3	0	3
Q27279400	primaquine phosphate	2	0	2
Q420383	primidone	1	0	1
Q900898	probenecid	3	0	5
Q10354103	probucol	3	0	41
Q417597	procainamide	1	0	38
Q423741	procaine	0	0	2
Q418656	procarbazine	6	0	42
Q2359690	prochlorperazine	3	0	7
Q268997	procyclidine	2	0	2
Q26963	progesterone	2	0	9
Q420607	proguanil	1	0	1
Q484583	proline	0	0	2
Q419822	promazine	1	0	3
Q7249694	promegestone	0	0	1
Q422970	promethazine	1	0	2
